StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q158_1,Q159_1,Q184_1,Q12_1,Q4_1,Q8_1,Q214_1,Q215_1,Q216_1,Q217_1,Q218_1,Q219_1,Q220_1,Q233_1,Q234_1,Q235_1,Q236_1,Q237_1,Q238_1,Q239_1,Q242_1,Q243_1,Q244_1,Q245_1,Q246_1,Q247_1,Q248_1,Q251_1,Q252_1,Q253_1,Q254_1,Q255_1,Q256_1,Q257_1,Q260_1,Q261_1,Q262_1,Q263_1,Q264_1,Q265_1,Q266_1,Q269_1,Q270_1,Q271_1,Q272_1,Q273_1,Q274_1,Q275_1,Q278_1,Q279_1,Q280_1,Q281_1,Q282_1,Q283_1,Q284_1,Q287_1,Q288_1,Q289_1,Q290_1,Q291_1,Q292_1,Q293_1,Q296_1,Q297_1,Q298_1,Q299_1,Q300_1,Q301_1,Q302_1,Q305_1,Q306_1,Q307_1,Q308_1,Q309_1,Q310_1,Q311_1,Q314_1,Q315_1,Q316_1,Q317_1,Q318_1,Q319_1,Q320_1,Q202_1,Q203_1,Q204_1,Q205_1,Q206_1,Q207,Q208,Q209,Q209,Q210,Q210 - Topics
2018-06-17 20:14:36,2018-06-17 20:38:56,IP Address,50.125.82.105,100,1459,True,2018-06-17 20:38:56,R_AC0lcAjAcxR1Pih,,,,,47.804901123047,-122.28329467773,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,3,4,4,2,4,5,3,,,,,,,,,,,,,,,,,,,,,,3,4,3,3,5,"Amazing to think the computer could do this...  Are you taking away ""cool"" jobs from those teenagers who think they will ""make it"" in the music world?   Just kidding! :)",No,Yes,Absolutely,"Scary...  yet, exciting!",
2018-06-17 22:45:34,2018-06-18 00:33:10,IP Address,73.223.93.104,100,6456,True,2018-06-18 00:33:11,R_pRwwbsQpM28haNz,,,,,37.442901611328,-122.15139770508,anonymous,EN,2,1,3,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,1,2,I don't think a system which can be described as such is creative. It seems that creativity is when outputs are not easily based on or inferred from inputs (e.g. neural nets),No,No,Absolutely,,
2018-06-18 03:08:12,2018-06-18 03:17:55,IP Address,194.210.169.142,100,582,True,2018-06-18 03:17:56,R_3koaO2qLym2QBkv,,,,,40.205596923828,-8.4196014404297,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,3,3,4,3,4,2,3,,,,,,,,4,4,4,4,4,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,2,3,3,different songs did sound perceptually similar,Yes,Yes,Absolutely,,
2018-06-18 06:03:02,2018-06-18 06:17:45,IP Address,194.95.188.5,100,883,True,2018-06-18 06:17:46,R_1hRO3V8O2cvO2Ar,,,,,52.532302856445,13.38459777832,anonymous,EN,,,,,,,,,,,,,,,2,1,2,3,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,3,2,1,,,,,,,,4,1,2,2,4,"the system doesn't appear to be completely deterministic, therefore i've got to consider it ""creative"".  in some respects (harmony, form, structure) it's not creative enough for my taste, in others (lyric syntax & lexical choice) it's definitely a bit over the top.",Yes,No,Not sure,nifty stuff; good luck with the diss!,
2018-06-18 08:17:53,2018-06-18 08:36:10,IP Address,70.103.180.85,100,1097,True,2018-06-18 08:36:10,R_3gMfESTOmcPtPAR,,,,,40.314300537109,-111.71160125732,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2,1,1,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,2,4,3,2,1,1,1,3,"From the artefacts generated and the description of the process, I do not see evidence that Pop* has a strong model of the creative process. The pipeline from tweet to music seems somewhat rote, and if I were to print out the process and have a human follow it step-by-step, I would not consider that human to have been creative.",Yes,No,Absolutely,,
2018-06-18 08:33:19,2018-06-18 08:48:28,IP Address,192.31.209.50,100,908,True,2018-06-18 08:48:29,R_1dHucYqL36YJ7VC,,,,,40.324493408203,-111.96179962158,anonymous,EN,,,,,,,,4,3,4,5,5,1,3,,,,,,,,,,,,,,,,,,,,,,3,1,5,4,5,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,3,2,"Pop*'s algorithm seems fairly advanced, but by definition of what he is doing, he cannot be original. He is taking music and lyrics that are already created, and forming them into something new to convey a feeling. The question I have is how Pop* knows that the tweet is is basing his intention off of actually conveys that feeling in the first place? 
Pop* IS making something new out of what he can find, so he is definitely creating new art. In this sense he is creative. Pop*'s limitation is obviously that it is a machine without true feelings, so it will be extremely difficult for him to create a masterpiece.",No,No,Absolutely,,
2018-06-18 10:11:01,2018-06-18 10:25:27,IP Address,216.83.132.33,100,865,True,2018-06-18 10:25:27,R_xhFcjDLF3Lj2c6Z,,,,,40.322006225586,-111.74669647217,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,1,2,2,2,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,3,2,4,2,,,,,,,,,,,,,,,3,2,3,2,3,,Yes,No,Not sure,"The music wasn't bad, but seemed to struggle for more pattern to it. The tone of the music did seem correlated to intent. The lyrics are a grammatical and comprehension disaster, so not sure what to do about that. :)",
2018-06-18 10:47:45,2018-06-18 10:59:37,IP Address,94.61.165.156,100,712,True,2018-06-18 10:59:38,R_3inhloV23eefcwt,,,,,41.55029296875,-8.4201049804688,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,4,4,4,2,4,,,,,,,,4,4,3,4,5,1,5,,,,,,,,,,,,,,,,,,,,,,3,4,4,4,3,"The harmony sequence lies in a very typical structure, and the compositions become a bit too worn off, giving that particular feeling of ""This reminds me of multiple songs"". If the central goal is to create a typical pop song, you may say the machine is being creative, but in a limited pool of options (which usually compose 90% of the pop songs we hear). Maybe the problem is in pop songs, then :P",Yes,No,Not sure,,
2018-06-18 10:52:09,2018-06-18 11:00:19,IP Address,128.187.83.10,100,490,True,2018-06-18 11:00:19,R_3KBlMTpgEKVqNlv,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,5,4,4,2,3,,,,,,,,,,,,,,,3,3,4,3,2,,No,No,Absolutely,,
2018-06-18 13:50:02,2018-06-18 13:53:16,IP Address,128.187.83.3,100,193,True,2018-06-18 13:53:16,R_1pKzzaSpHrUGiWW,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,2,3,3,3,,,,,,,,3,2,4,3,4,3,3,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,4," ",Yes,Yes,Absolutely,,
2018-06-18 18:11:20,2018-06-18 18:18:08,IP Address,166.70.60.4,100,407,True,2018-06-18 18:18:08,R_1OOCxld1toUqnS0,,,,,40.290298461914,-111.72360229492,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,4,4,3,3,4,,,,,,,,3,4,3,4,4,,No,Yes,Absolutely,,
2018-06-16 14:16:59,2018-06-18 18:27:55,IP Address,47.188.145.232,100,187856,True,2018-06-18 18:27:55,R_2wGlFkOCSJnTKsz,,,,,32.861999511719,-96.592597961426,anonymous,EN,2,1,3,4,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,4,4,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,2,1,,Yes,No,Not sure,,
2018-06-18 22:47:43,2018-06-18 22:54:02,IP Address,71.199.54.134,100,378,True,2018-06-18 22:54:02,R_3qjHUJVUkF714jU,,,,,41.178695678711,-112.04930114746,anonymous,EN,2,1,2,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,2,3,,No,Yes,Not sure,,
2018-06-18 23:09:47,2018-06-18 23:20:27,IP Address,98.146.69.7,100,640,True,2018-06-18 23:20:28,R_2wmeDSOhENmBP5S,,,,,47.789199829102,-117.02659606934,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,2,3,2,4,,,,,,,,2,1,2,2,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,2,3,3,"Pop* seems good at conveying emotion in the music, but not so much at making meaningful lyrics.",No,Yes,Not sure,This is a really cool idea.,
2018-06-19 12:44:00,2018-06-19 12:53:07,IP Address,128.187.112.23,100,546,True,2018-06-19 12:53:07,R_2bPcYVb91A6EYxj,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,4,4,2,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,4,4,3,3,3,1,2,2,2,"The musical structure of both sample songs was fairly standard, and too closely related to each other to conclusively demonstrate much creative ability. And it struggled making lyrics that seem coherent and listenable (its best rhymes were all the -ing words, with accents on the -ings).",Yes,Yes,Not sure,"What a ridiculously complex project! There's a lot more going on ""under the hood"" than I would have thought initially.",
2018-06-19 13:19:00,2018-06-19 13:23:40,IP Address,66.43.16.101,100,279,True,2018-06-19 13:23:41,R_3MrOxy41IX8mpmU,,,,,40.324493408203,-111.96179962158,anonymous,EN,3,4,2,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,3,2,3,1,,,,,,,,,,,,,,,,,,,,,,2,3,3,3,4,,Yes,No,Not sure,,
2018-06-19 14:51:18,2018-06-19 15:01:21,IP Address,97.75.164.212,100,602,True,2018-06-19 15:01:21,R_uvJzZh6WT3Q7YJz,,,,,40.296905517578,-111.69460296631,anonymous,EN,,,,,,,,3,3,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,4,4,4,3,,,,,,,,,,,,,,,4,1,2,3,3,"the music developed by Pop* is original, but not particularly good. Quantitatively, I would say it is creative. Qualitatively, I would say it is not.",Yes,Yes,Absolutely,,
2018-06-19 17:40:14,2018-06-19 17:45:48,IP Address,67.61.102.187,100,334,True,2018-06-19 17:45:49,R_2WxnL6HQxwAyIvS,,,,,42.906097412109,-112.39749908447,anonymous,EN,,,,,,,,4,4,4,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2,4,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,4,,Yes,No,Absolutely,,
2018-06-19 17:37:22,2018-06-19 17:54:08,IP Address,134.50.118.35,100,1006,True,2018-06-19 17:54:09,R_2uEr8T9FH9dMu4F,,,,,42.639495849609,-112.31379699707,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,2,2,2,4,1,,,,,,,,1,1,1,1,1,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,2,3,"The lyrics and melodies were a bit repetitive. They were certainly original in the fact that I hadn't seen those words strung together before in that order though. In fact they almost seemed nonsensical in their construction.  One thing I found nice was that the chords, while all played on quarter notes had a good amount of variety and the chord progressions themselves had an intriguing amount of variety within themselves",Yes,No,Absolutely,Great job!,
2018-06-19 17:57:05,2018-06-19 18:10:51,IP Address,134.50.116.161,100,825,True,2018-06-19 18:10:51,R_1FQgXqYHhgIl9RL,,,,,42.639495849609,-112.31379699707,social,EN,,,,,,,,,,,,,,,5,4,4,3,3,5,2,,,,,,,,2,1,2,1,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,2,4,"The rhythms were great, heard a diminished chord.  Those lyrics we're craY",Yes,No,Absolutely,,
2018-06-19 18:14:45,2018-06-19 18:28:28,IP Address,128.187.83.23,100,823,True,2018-06-19 18:28:29,R_1jCmlZx20fwEo37,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,3,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,2,4,2,,,,,,,,4,5,5,2,4,"There's an entire class here dedicated to discussing whether machines can even be creative, so there's that... But if we assume that the machine can be creative within the confines the creator has set up, then sure, it's creative. It's technically ""making decisions"" on it's own, and the output is catchy. If we define creativity as the ability to make something unique, then the lyrics definitely are creative. They're also not anything a human would produce. So yeah, sure, it's creative.",Yes,No,Not sure,"I mean, usually whether one considers something creative or not depends on how familiar the person is with the architecture. I've heard compositions of ""Bach"" written by a machine trained on his music, and initially thought ""wow that's so creative"", but once I'm more familiar with how it works, I don't have those same feelings. I think it's more likely that the ""creative systems"" we build will be too complicated for a human to really comprehend (a little like deep learning is becoming), and it's at that point that we'll start to consider machines creative.
Also, I was disappointed that your survey didn't work in Firefox, but that's on Qualtrics, not you. Sad.",
2018-06-19 19:30:07,2018-06-19 19:35:04,IP Address,134.50.123.74,100,296,True,2018-06-19 19:35:04,R_2Qn8yLiDh55rqSv,,,,,42.639495849609,-112.31379699707,social,EN,,,,,,,,4,2,4,3,4,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,3,2,Its designed lyrics don't mean much and often have a repetitive 1st two lines.,Yes,No,Absolutely,Pop could be more adept. Machine learning is indeed difficult but it feels like Pop isn't learning as much as making something and copying itself.,
2018-06-19 19:06:54,2018-06-19 19:53:04,IP Address,142.58.206.100,100,2769,True,2018-06-19 19:53:04,R_2SAeAD0iUgPAgkI,,,,,49.25,-122.94999694824,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,2,4,1,3,2,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,3,4,3,2,2,4,,,,,,,,,,,,,,,,,,,,,,2,4,3,3,4,"It appears Pop* generates music that is somewhat original in its idea and content. Additional,  we can argue that the generated music can be valuable to a specific audience; although I will personally suggest that it is not a great ""pop culture"" taste as it hardly engages me aesthetically.",Yes,No,Absolutely,,
2018-06-19 20:06:17,2018-06-19 20:18:37,IP Address,70.113.110.35,100,739,True,2018-06-19 20:18:38,R_0Nfs11WYVXqPfC9,,,,,30.219802856445,-98.358596801758,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,4,3,2,2,,,,,,,,2,1,3,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,4,3,2,2,1,,Yes,Yes,Not sure,,
2018-06-20 09:08:44,2018-06-20 09:17:51,IP Address,128.187.116.11,100,546,True,2018-06-20 09:17:51,R_1kTTHfHyZVM7kfn,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,3,5,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,4,2,4,3,3,5,3,3,2,"The pieces each contribute, but creativity involves better combining thise peices unto a whole.",No,Yes,Absolutely,,
2018-06-20 10:04:39,2018-06-20 10:12:29,IP Address,67.189.10.156,100,470,True,2018-06-20 10:12:29,R_baxGCypnsrED7fX,,,,,45.708297729492,-122.69480133057,anonymous,EN,2,1,3,2,3,3,2,,,,,,,,2,1,3,2,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,2,4,"Because it seems to be trying to come up with some thing interesting and different. I'm not sure how successful it actually is, but you can tell it's trying.",Yes,Yes,Not sure,,
2018-06-20 10:23:18,2018-06-20 10:28:43,IP Address,128.187.3.30,100,324,True,2018-06-20 10:28:43,R_Y3VzuzLvqlsrlnP,,,,,40.356292724609,-111.73249816895,anonymous,EN,,,,,,,,4,3,5,3,4,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,2,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,3,3,3,,No,No,Absolutely,,
2018-06-13 09:38:37,2018-06-13 15:28:50,IP Address,63.248.141.91,25,21013,False,2018-06-20 15:29:21,R_BX1nNcYtZb1HN29,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:05:15,2018-06-13 16:07:51,IP Address,66.219.246.74,83,155,False,2018-06-20 16:08:01,R_20OJKAidSRDHiHK,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1,3,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:10:47,2018-06-13 16:13:03,IP Address,174.208.3.241,76,135,False,2018-06-20 16:13:05,R_3ewMH7UMK4qNldg,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:14:41,2018-06-13 16:15:00,IP Address,73.103.44.42,76,18,False,2018-06-20 16:15:02,R_2Cj5QWctiXp1JDz,,,,,,,social,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:13:28,2018-06-13 16:15:55,IP Address,128.187.112.9,76,147,False,2018-06-20 16:16:00,R_1eCPviBb6Uo0PbU,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:17:15,2018-06-13 16:19:04,IP Address,128.187.116.6,83,108,False,2018-06-20 16:19:04,R_UaxwgZbLOYJ0ATL,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,2,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:20:28,2018-06-13 16:21:03,IP Address,24.234.210.51,76,34,False,2018-06-20 16:21:23,R_2b0GJDgxgBlYCUX,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:21:43,2018-06-13 16:23:16,IP Address,128.187.116.29,76,92,False,2018-06-20 16:23:20,R_2DV78bTvfEH0NfH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:30:45,2018-06-13 16:32:22,IP Address,66.43.26.1,76,97,False,2018-06-20 16:32:23,R_uqUzbs0aOIhHHsR,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:36:02,2018-06-13 16:36:11,IP Address,67.139.187.132,76,9,False,2018-06-20 16:36:20,R_2CkYIWPUie3oyKF,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:36:20,2018-06-13 16:36:36,IP Address,107.77.230.36,76,16,False,2018-06-20 16:36:37,R_BssLjepmQwfMB5D,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:39:47,2018-06-13 16:40:06,IP Address,198.208.72.15,76,19,False,2018-06-20 16:40:07,R_3pbyOfub8mEWyRu,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:46:19,2018-06-13 16:47:12,IP Address,167.220.60.21,76,52,False,2018-06-20 16:47:25,R_3LbzFcB2ui9sYTS,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:48:49,2018-06-13 16:49:26,IP Address,128.187.116.10,76,36,False,2018-06-20 16:49:37,R_322yt9tH0QU94l2,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:48:26,2018-06-13 16:50:15,IP Address,76.126.227.68,83,109,False,2018-06-20 16:50:17,R_3LXQHKmMkLSquXM,,,,,,,social,EN,3,2,2,3,3,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:57:34,2018-06-13 16:59:07,IP Address,67.171.221.99,76,92,False,2018-06-20 16:59:30,R_1g2d59FGJHtgeqE,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 17:00:27,2018-06-13 17:01:31,IP Address,173.209.212.152,76,64,False,2018-06-20 17:01:32,R_1jTGWgvRPfJbxtn,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 17:03:17,2018-06-13 17:03:35,IP Address,65.130.246.67,76,18,False,2018-06-20 17:03:43,R_1iqb3UKEgo0tpok,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 16:12:10,2018-06-13 17:16:50,IP Address,128.187.116.19,76,3880,False,2018-06-20 17:16:57,R_1ozhgmKDLBPRh78,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 17:18:14,2018-06-13 17:27:24,IP Address,66.7.124.143,91,549,False,2018-06-20 17:27:25,R_24FNsjHUWsoGXLI,,,,,,,social,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,2,3,2,4,,,,,,,,3,1,3,2,1,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 17:33:45,2018-06-13 17:34:39,IP Address,172.56.40.137,76,54,False,2018-06-20 17:34:40,R_1rwCbs6yV94n7Oc,,,,,,,social,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 17:46:17,2018-06-13 17:48:26,IP Address,38.96.222.249,83,129,False,2018-06-20 17:49:07,R_1GxgEPUmwpMcbTo,,,,,,,anonymous,EN,2,3,3,4,3,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 17:49:54,2018-06-13 17:51:33,IP Address,107.77.227.78,76,98,False,2018-06-20 17:51:33,R_1gASFkNDM1NfPGC,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 17:54:46,2018-06-13 17:54:55,IP Address,172.58.46.152,76,9,False,2018-06-20 17:54:56,R_RaeIZ4oKP4iDUOZ,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 19:02:33,2018-06-13 19:03:51,IP Address,45.56.47.75,76,77,False,2018-06-20 19:03:51,R_1irjHFmEdPjfi44,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 19:27:24,2018-06-13 19:27:33,IP Address,67.222.231.150,76,8,False,2018-06-20 19:27:35,R_9mktRgtdxQuLKZX,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 19:37:57,2018-06-13 19:38:02,IP Address,67.169.251.221,76,4,False,2018-06-20 19:38:20,R_3e2ZzPcOm0FR2JP,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 19:41:23,2018-06-13 19:41:29,IP Address,67.172.238.75,76,5,False,2018-06-20 19:41:31,R_129egynbYNlU1PH,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 19:43:06,2018-06-13 19:43:28,IP Address,73.65.150.214,76,22,False,2018-06-20 19:43:31,R_VVkrXs4IjvAvhZL,,,,,,,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-06-13 18:19:14,2018-06-13 20:28:57,IP Address,139.60.71.250,76,7782,False,2018-06-20 20:29:16,R_7aIyVuNOkVQjFWF,,,,,,,social,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
